Identifier,value1,value2,value3,g,l,s,m,e
188.0,151,38,21,1,0,0,0,0
188.0,151,36,19,1,0,0,0,0
188.0,148,38,19,1,0,0,0,0
188.0,150,38,19,1,0,0,0,0
188.0,149,36,21,1,0,0,0,0
188.0,150,34,21,1,0,0,0,0
188.0,149,36,17,1,0,0,0,0
188.0,150,36,20,1,0,0,0,0
188.0,152,37,21,1,0,0,0,0
188.0,151,37,20,1,0,0,0,0
188.0,149,35,20,1,0,0,0,0
188.0,150,35,21,1,0,0,0,0
188.0,147,31,22,1,0,0,0,0
188.0,149,32,22,1,0,0,0,0
188.0,147,34,23,1,0,0,0,0
188.0,149,35,16,1,0,0,0,0
188.0,152,37,20,1,0,0,0,0
188.0,155,36,20,1,0,0,0,0
188.0,156,36,19,1,0,0,0,0
188.0,158,38,19,1,0,0,0,0
188.0,155,35,20,1,0,0,0,0
188.0,154,34,20,1,0,0,0,0
188.0,155,34,21,1,0,0,0,0
188.0,155,36,21,1,0,0,0,0
188.0,153,36,21,1,0,0,0,0
188.0,154,35,21,1,0,0,0,0
188.0,155,34,21,1,0,0,0,0
188.0,151,35,24,1,0,0,0,0
188.0,154,36,21,1,0,0,0,0
188.0,156,38,20,1,0,0,0,0
188.0,159,38,20,1,0,0,0,0
188.0,159,35,23,1,0,0,0,0
188.0,156,36,23,1,0,0,0,0
188.0,155,35,21,1,0,0,0,0
188.0,155,36,20,1,0,0,0,0
188.0,156,35,21,1,0,0,0,0
188.0,155,31,23,1,0,0,0,0
188.0,156,33,20,1,0,0,0,0
188.0,155,33,20,1,0,0,0,0
188.0,154,34,22,1,0,0,0,0
188.0,153,34,22,1,0,0,0,0
188.0,154,34,21,1,0,0,0,0
188.0,155,34,21,1,0,0,0,0
188.0,153,33,20,1,0,0,0,0
188.0,153,33,19,1,0,0,0,0
188.0,153,35,20,1,0,0,0,0
188.0,153,34,19,1,0,0,0,0
188.0,150,34,22,1,0,0,0,0
188.0,150,33,21,1,0,0,0,0
188.0,155,36,22,1,0,0,0,0
188.0,152,35,20,1,0,0,0,0
188.0,153,35,20,1,0,0,0,0
188.0,150,35,20,1,0,0,0,0
188.0,151,35,24,1,0,0,0,0
188.0,152,35,23,1,0,0,0,0
188.0,154,34,21,1,0,0,0,0
188.0,153,35,23,1,0,0,0,0
188.0,149,37,19,1,0,0,0,0
188.0,151,37,21,1,0,0,0,0
188.0,150,35,21,1,0,0,0,0
188.0,148,35,21,1,0,0,0,0
188.0,148,36,23,1,0,0,0,0
188.0,146,35,23,1,0,0,0,0
188.0,146,36,21,1,0,0,0,0
188.0,146,36,22,1,0,0,0,0
188.0,146,36,22,1,0,0,0,0
188.0,146,35,22,1,0,0,0,0
188.0,143,36,23,1,0,0,0,0
188.0,146,36,22,1,0,0,0,0
188.0,148,35,21,1,0,0,0,0
188.0,147,33,23,1,0,0,0,0
188.0,143,34,22,1,0,0,0,0
188.0,142,33,22,1,0,0,0,0
188.0,144,33,21,1,0,0,0,0
188.0,145,35,22,1,0,0,0,0
188.0,145,34,23,1,0,0,0,0
188.0,144,33,21,1,0,0,0,0
188.0,142,34,22,1,0,0,0,0
188.0,145,36,21,1,0,0,0,0
188.0,145,33,23,1,0,0,0,0
188.0,145,34,23,1,0,0,0,0
188.0,148,34,23,1,0,0,0,0
188.0,146,34,23,1,0,0,0,0
188.0,146,32,21,1,0,0,0,0
188.0,146,34,20,1,0,0,0,0
188.0,147,37,22,1,0,0,0,0
188.0,146,34,23,1,0,0,0,0
188.0,145,34,23,1,0,0,0,0
188.0,145,34,23,1,0,0,0,0
188.0,144,34,22,1,0,0,0,0
188.0,146,33,23,1,0,0,0,0
188.0,146,34,20,1,0,0,0,0
188.0,144,30,21,1,0,0,0,0
188.0,144,32,21,1,0,0,0,0
188.0,147,33,23,1,0,0,0,0
188.0,147,32,24,1,0,0,0,0
188.0,146,36,22,1,0,0,0,0
188.0,145,33,21,1,0,0,0,0
188.0,142,32,21,1,0,0,0,0
188.0,148,30,22,1,0,0,0,0
188.0,146,33,21,1,0,0,0,0
188.0,145,31,23,1,0,0,0,0
188.0,145,35,23,1,0,0,0,0
188.0,141,34,23,1,0,0,0,0
188.0,143,32,23,1,0,0,0,0
188.0,144,32,23,1,0,0,0,0
188.0,142,35,23,1,0,0,0,0
188.0,141,35,22,1,0,0,0,0
188.0,137,31,25,1,0,0,0,0
188.0,139,33,25,1,0,0,0,0
188.0,138,30,25,1,0,0,0,0
188.0,140,35,24,1,0,0,0,0
188.0,143,32,24,1,0,0,0,0
188.0,142,38,24,1,0,0,0,0
188.0,142,30,23,1,0,0,0,0
188.0,145,30,22,1,0,0,0,0
188.0,145,31,21,1,0,0,0,0
188.0,145,35,23,1,0,0,0,0
188.0,146,31,21,1,0,0,0,0
188.0,146,30,23,1,0,0,0,0
188.0,147,32,21,1,0,0,0,0
188.0,143,31,23,1,0,0,0,0
188.0,143,31,24,1,0,0,0,0
188.0,143,32,23,1,0,0,0,0
188.0,142,32,24,1,0,0,0,0
188.0,142,32,23,1,0,0,0,0
188.0,142,32,25,1,0,0,0,0
188.0,142,32,22,1,0,0,0,0
188.0,140,33,22,1,0,0,0,0
188.0,141,33,23,1,0,0,0,0
188.0,141,31,22,1,0,0,0,0
188.0,139,33,21,1,0,0,0,0
188.0,140,31,22,1,0,0,0,0
188.0,140,34,23,1,0,0,0,0
188.0,139,33,20,1,0,0,0,0
188.0,139,36,21,1,0,0,0,0
188.0,152,35,20,1,0,0,0,0
188.0,148,29,22,1,0,0,0,0
188.0,150,30,23,1,0,0,0,0
188.0,152,31,21,1,0,0,0,0
188.0,151,33,22,1,0,0,0,0
188.0,150,36,22,1,0,0,0,0
188.0,150,33,21,1,0,0,0,0
188.0,149,33,22,1,0,0,0,0
188.0,149,33,22,1,0,0,0,0
188.0,152,35,22,1,0,0,0,0
188.0,150,33,23,1,0,0,0,0
188.0,149,31,22,1,0,0,0,0
188.0,147,34,22,1,0,0,0,0
188.0,148,34,21,1,0,0,0,0
188.0,145,34,25,1,0,0,0,0
188.0,145,34,22,1,0,0,0,0
188.0,146,34,22,1,0,0,0,0
188.0,146,33,21,1,0,0,0,0
188.0,148,36,22,1,0,0,0,0
188.0,141,34,21,1,0,0,0,0
188.0,139,32,21,1,0,0,0,0
188.0,145,33,22,1,0,0,0,0
188.0,148,34,22,1,0,0,0,0
188.0,147,32,23,1,0,0,0,0
188.0,146,33,23,1,0,0,0,0
188.0,149,35,23,1,0,0,0,0
188.0,150,36,22,1,0,0,0,0
188.0,150,32,21,1,0,0,0,0
188.0,151,37,22,1,0,0,0,0
188.0,150,35,17,1,0,0,0,0
188.0,153,34,20,1,0,0,0,0
188.0,151,34,19,1,0,0,0,0
188.0,151,35,18,1,0,0,0,0
188.0,149,33,19,1,0,0,0,0
188.0,145,33,23,1,0,0,0,0
188.0,147,33,22,1,0,0,0,0
188.0,147,30,22,1,0,0,0,0
188.0,147,30,22,1,0,0,0,0
188.0,148,31,20,1,0,0,0,0
188.0,146,36,20,1,0,0,0,0
188.0,148,34,19,1,0,0,0,0
188.0,145,36,21,1,0,0,0,0
188.0,140,31,20,1,0,0,0,0
188.0,141,32,20,1,0,0,0,0
188.0,142,30,22,1,0,0,0,0
188.0,145,32,23,1,0,0,0,0
188.0,146,31,22,1,0,0,0,0
188.0,146,28,20,1,0,0,0,0
188.0,144,35,21,1,0,0,0,0
188.0,144,35,23,1,0,0,0,0
188.0,149,33,20,1,0,0,0,0
188.0,150,31,23,1,0,0,0,0
188.0,149,34,22,1,0,0,0,0
188.0,151,30,22,1,0,0,0,0
188.0,149,33,22,1,0,0,0,0
188.0,149,33,19,1,0,0,0,0
188.0,152,32,19,1,0,0,0,0
188.0,151,34,22,1,0,0,0,0
188.0,151,33,19,1,0,0,0,0
188.0,151,35,21,1,0,0,0,0
188.0,149,34,20,1,0,0,0,0
188.0,148,33,19,1,0,0,0,0
188.0,150,33,21,1,0,0,0,0
188.0,148,33,19,1,0,0,0,0
188.0,148,34,18,1,0,0,0,0
188.0,149,31,19,1,0,0,0,0
188.0,150,32,18,1,0,0,0,0
188.0,149,34,18,1,0,0,0,0
188.0,151,35,19,1,0,0,0,0
188.0,147,34,19,1,0,0,0,0
188.0,149,32,17,1,0,0,0,0
188.0,148,35,16,1,0,0,0,0
188.0,150,31,18,1,0,0,0,0
188.0,146,31,17,1,0,0,0,0
188.0,147,37,17,1,0,0,0,0
188.0,149,41,20,1,0,0,0,0
188.0,150,31,19,1,0,0,0,0
188.0,150,30,19,1,0,0,0,0
188.0,152,33,19,1,0,0,0,0
188.0,152,34,19,1,0,0,0,0
188.0,153,32,20,1,0,0,0,0
188.0,152,33,19,1,0,0,0,0
188.0,152,34,18,1,0,0,0,0
188.0,150,34,17,1,0,0,0,0
188.0,150,34,15,1,0,0,0,0
188.0,151,35,16,1,0,0,0,0
188.0,147,35,16,1,0,0,0,0
188.0,148,33,17,1,0,0,0,0
188.0,149,34,15,1,0,0,0,0
188.0,148,35,16,1,0,0,0,0
188.0,149,31,15,1,0,0,0,0
188.0,153,32,18,1,0,0,0,0
188.0,153,35,15,1,0,0,0,0
188.0,151,31,21,1,0,0,0,0
188.0,149,29,24,1,0,0,0,0
188.0,149,33,21,1,0,0,0,0
188.0,149,34,17,1,0,0,0,0
188.0,152,34,17,1,0,0,0,0
188.0,151,36,19,1,0,0,0,0
188.0,150,35,15,1,0,0,0,0
188.0,8191,88,23,0,1,0,0,0
188.0,8191,92,23,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,90,21,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,90,21,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,88,22,0,1,0,0,0
188.0,8191,90,22,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,91,23,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,90,21,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,90,22,0,1,0,0,0
188.0,8191,91,23,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,92,23,0,1,0,0,0
188.0,8191,90,23,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8190,92,19,0,1,0,0,0
188.0,8191,90,23,0,1,0,0,0
188.0,8191,94,19,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,93,21,0,1,0,0,0
188.0,8190,91,22,0,1,0,0,0
188.0,8191,90,18,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,93,21,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,89,21,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,93,21,0,1,0,0,0
188.0,8191,89,22,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,94,19,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,93,22,0,1,0,0,0
188.0,8191,93,21,0,1,0,0,0
188.0,8191,93,21,0,1,0,0,0
188.0,8190,92,18,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8191,95,18,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,93,17,0,1,0,0,0
188.0,8191,94,19,0,1,0,0,0
188.0,8190,94,20,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8190,91,18,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,91,22,0,1,0,0,0
188.0,8191,89,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,16,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,89,20,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,91,16,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,90,20,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,90,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,91,17,0,1,0,0,0
188.0,8191,88,19,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8190,92,19,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8190,89,20,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8190,93,17,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,91,16,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,89,21,0,1,0,0,0
188.0,8190,90,21,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,90,18,0,1,0,0,0
188.0,8191,89,19,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,90,18,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,92,17,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,90,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,94,17,0,1,0,0,0
188.0,8191,94,20,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,95,18,0,1,0,0,0
188.0,8190,93,18,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,22,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8190,92,19,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,91,17,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,94,19,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,90,21,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8190,94,18,0,1,0,0,0
188.0,8191,91,23,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8190,91,18,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,89,17,0,1,0,0,0
188.0,8191,90,20,0,1,0,0,0
188.0,8191,94,19,0,1,0,0,0
188.0,8191,90,20,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,17,0,1,0,0,0
188.0,8190,95,21,0,1,0,0,0
188.0,8191,91,17,0,1,0,0,0
188.0,8191,93,17,0,1,0,0,0
188.0,8191,90,22,0,1,0,0,0
188.0,8191,92,18,0,1,0,0,0
188.0,8190,91,20,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8190,92,18,0,1,0,0,0
188.0,8190,93,18,0,1,0,0,0
188.0,8190,92,18,0,1,0,0,0
188.0,8190,89,19,0,1,0,0,0
188.0,8190,93,17,0,1,0,0,0
188.0,8190,90,19,0,1,0,0,0
188.0,8190,93,19,0,1,0,0,0
188.0,8191,93,19,0,1,0,0,0
188.0,8190,92,20,0,1,0,0,0
188.0,8190,94,20,0,1,0,0,0
188.0,8190,93,18,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,91,18,0,1,0,0,0
188.0,8191,89,19,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,91,20,0,1,0,0,0
188.0,8190,91,17,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8190,92,20,0,1,0,0,0
188.0,8191,92,20,0,1,0,0,0
188.0,8191,94,18,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,17,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,91,17,0,1,0,0,0
188.0,8191,91,17,0,1,0,0,0
188.0,8190,92,18,0,1,0,0,0
188.0,8191,91,21,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,91,16,0,1,0,0,0
188.0,8191,92,21,0,1,0,0,0
188.0,8191,93,20,0,1,0,0,0
188.0,8191,91,19,0,1,0,0,0
188.0,8191,93,18,0,1,0,0,0
188.0,8191,92,19,0,1,0,0,0
188.0,8191,92,16,0,1,0,0,0
188.0,8191,90,19,0,1,0,0,0
188.0,8191,88,20,0,1,0,0,0
188.0,8191,89,18,0,1,0,0,0
188.0,8191,87,18,0,1,0,0,0
188.0,8191,89,19,0,1,0,0,0
188.0,27,31,70,0,0,1,0,0
188.0,28,29,71,0,0,1,0,0
188.0,27,28,70,0,0,1,0,0
188.0,13,29,71,0,0,1,0,0
188.0,14,30,70,0,0,1,0,0
188.0,9,30,69,0,0,1,0,0
188.0,11,31,69,0,0,1,0,0
188.0,15,30,68,0,0,1,0,0
188.0,15,28,71,0,0,1,0,0
188.0,15,29,69,0,0,1,0,0
188.0,17,31,69,0,0,1,0,0
188.0,27,29,69,0,0,1,0,0
188.0,36,30,70,0,0,1,0,0
188.0,34,29,69,0,0,1,0,0
188.0,30,28,68,0,0,1,0,0
188.0,14,29,69,0,0,1,0,0
188.0,16,29,70,0,0,1,0,0
188.0,15,29,68,0,0,1,0,0
188.0,28,30,69,0,0,1,0,0
188.0,28,28,69,0,0,1,0,0
188.0,27,31,69,0,0,1,0,0
188.0,30,31,68,0,0,1,0,0
188.0,14,33,69,0,0,1,0,0
188.0,21,31,69,0,0,1,0,0
188.0,18,30,69,0,0,1,0,0
188.0,21,30,68,0,0,1,0,0
188.0,18,31,69,0,0,1,0,0
188.0,23,32,68,0,0,1,0,0
188.0,25,30,66,0,0,1,0,0
188.0,31,31,68,0,0,1,0,0
188.0,29,30,69,0,0,1,0,0
188.0,29,30,67,0,0,1,0,0
188.0,32,29,68,0,0,1,0,0
188.0,41,29,69,0,0,1,0,0
188.0,33,29,69,0,0,1,0,0
188.0,40,31,68,0,0,1,0,0
188.0,34,31,67,0,0,1,0,0
188.0,32,30,70,0,0,1,0,0
188.0,29,30,69,0,0,1,0,0
188.0,30,27,67,0,0,1,0,0
188.0,38,31,68,0,0,1,0,0
188.0,39,28,68,0,0,1,0,0
188.0,40,30,68,0,0,1,0,0
188.0,40,31,70,0,0,1,0,0
188.0,43,30,67,0,0,1,0,0
188.0,43,27,67,0,0,1,0,0
188.0,42,30,66,0,0,1,0,0
188.0,43,30,66,0,0,1,0,0
188.0,43,29,67,0,0,1,0,0
188.0,42,31,68,0,0,1,0,0
188.0,34,30,67,0,0,1,0,0
188.0,32,31,69,0,0,1,0,0
188.0,31,30,67,0,0,1,0,0
188.0,33,32,66,0,0,1,0,0
188.0,31,31,68,0,0,1,0,0
188.0,29,30,68,0,0,1,0,0
188.0,29,30,67,0,0,1,0,0
188.0,31,31,68,0,0,1,0,0
188.0,31,29,67,0,0,1,0,0
188.0,29,30,69,0,0,1,0,0
188.0,31,28,67,0,0,1,0,0
188.0,30,30,68,0,0,1,0,0
188.0,33,31,69,0,0,1,0,0
188.0,34,27,67,0,0,1,0,0
188.0,31,30,68,0,0,1,0,0
188.0,31,29,67,0,0,1,0,0
188.0,33,30,66,0,0,1,0,0
188.0,32,28,69,0,0,1,0,0
188.0,31,31,65,0,0,1,0,0
188.0,32,30,66,0,0,1,0,0
188.0,31,27,68,0,0,1,0,0
188.0,32,29,67,0,0,1,0,0
188.0,31,27,64,0,0,1,0,0
188.0,30,29,66,0,0,1,0,0
188.0,32,28,67,0,0,1,0,0
188.0,31,30,68,0,0,1,0,0
188.0,30,31,66,0,0,1,0,0
188.0,32,28,66,0,0,1,0,0
188.0,30,32,67,0,0,1,0,0
188.0,31,32,66,0,0,1,0,0
188.0,33,29,67,0,0,1,0,0
188.0,32,29,67,0,0,1,0,0
188.0,31,29,67,0,0,1,0,0
188.0,34,28,66,0,0,1,0,0
188.0,33,29,65,0,0,1,0,0
188.0,32,31,64,0,0,1,0,0
188.0,30,29,67,0,0,1,0,0
188.0,32,30,67,0,0,1,0,0
188.0,33,31,66,0,0,1,0,0
188.0,35,30,66,0,0,1,0,0
188.0,32,29,67,0,0,1,0,0
188.0,34,31,67,0,0,1,0,0
188.0,33,30,66,0,0,1,0,0
188.0,31,29,68,0,0,1,0,0
188.0,33,30,66,0,0,1,0,0
188.0,34,32,65,0,0,1,0,0
188.0,34,31,68,0,0,1,0,0
188.0,39,30,65,0,0,1,0,0
188.0,41,30,66,0,0,1,0,0
188.0,35,32,67,0,0,1,0,0
188.0,36,29,68,0,0,1,0,0
188.0,36,30,67,0,0,1,0,0
188.0,33,30,66,0,0,1,0,0
188.0,37,31,67,0,0,1,0,0
188.0,36,31,67,0,0,1,0,0
188.0,36,27,66,0,0,1,0,0
188.0,36,29,66,0,0,1,0,0
188.0,39,31,66,0,0,1,0,0
188.0,42,30,68,0,0,1,0,0
188.0,40,29,65,0,0,1,0,0
188.0,41,29,68,0,0,1,0,0
188.0,40,30,68,0,0,1,0,0
188.0,40,30,66,0,0,1,0,0
188.0,40,31,65,0,0,1,0,0
188.0,41,30,67,0,0,1,0,0
188.0,39,29,67,0,0,1,0,0
188.0,43,29,65,0,0,1,0,0
188.0,42,29,65,0,0,1,0,0
188.0,36,28,67,0,0,1,0,0
188.0,39,28,65,0,0,1,0,0
188.0,36,31,69,0,0,1,0,0
188.0,40,30,65,0,0,1,0,0
188.0,42,30,68,0,0,1,0,0
188.0,42,30,67,0,0,1,0,0
188.0,42,28,67,0,0,1,0,0
188.0,42,31,67,0,0,1,0,0
188.0,41,29,65,0,0,1,0,0
188.0,43,31,67,0,0,1,0,0
188.0,44,31,66,0,0,1,0,0
188.0,43,30,69,0,0,1,0,0
188.0,41,29,66,0,0,1,0,0
188.0,42,31,67,0,0,1,0,0
188.0,41,31,66,0,0,1,0,0
188.0,44,29,66,0,0,1,0,0
188.0,44,31,64,0,0,1,0,0
188.0,44,29,65,0,0,1,0,0
188.0,42,31,67,0,0,1,0,0
188.0,44,30,67,0,0,1,0,0
188.0,46,30,66,0,0,1,0,0
188.0,44,30,65,0,0,1,0,0
188.0,45,31,66,0,0,1,0,0
188.0,46,31,67,0,0,1,0,0
188.0,47,31,68,0,0,1,0,0
188.0,43,30,66,0,0,1,0,0
188.0,45,31,66,0,0,1,0,0
188.0,43,31,67,0,0,1,0,0
188.0,44,31,67,0,0,1,0,0
188.0,44,30,67,0,0,1,0,0
188.0,45,30,66,0,0,1,0,0
188.0,41,31,64,0,0,1,0,0
188.0,44,30,65,0,0,1,0,0
188.0,45,29,66,0,0,1,0,0
188.0,43,30,68,0,0,1,0,0
188.0,44,28,68,0,0,1,0,0
188.0,47,27,68,0,0,1,0,0
188.0,45,30,65,0,0,1,0,0
188.0,45,30,66,0,0,1,0,0
188.0,46,30,64,0,0,1,0,0
188.0,47,31,66,0,0,1,0,0
188.0,45,29,66,0,0,1,0,0
188.0,45,28,67,0,0,1,0,0
188.0,47,30,67,0,0,1,0,0
188.0,46,31,68,0,0,1,0,0
188.0,46,29,65,0,0,1,0,0
188.0,45,29,64,0,0,1,0,0
188.0,45,30,66,0,0,1,0,0
188.0,44,30,67,0,0,1,0,0
188.0,40,30,65,0,0,1,0,0
188.0,40,28,63,0,0,1,0,0
188.0,41,29,66,0,0,1,0,0
188.0,41,30,67,0,0,1,0,0
188.0,41,28,65,0,0,1,0,0
188.0,40,30,66,0,0,1,0,0
188.0,41,29,67,0,0,1,0,0
188.0,43,30,67,0,0,1,0,0
188.0,43,31,66,0,0,1,0,0
188.0,42,29,66,0,0,1,0,0
188.0,43,29,66,0,0,1,0,0
188.0,42,30,67,0,0,1,0,0
188.0,42,30,66,0,0,1,0,0
188.0,43,28,65,0,0,1,0,0
188.0,42,28,67,0,0,1,0,0
188.0,45,30,67,0,0,1,0,0
188.0,45,29,68,0,0,1,0,0
188.0,41,29,67,0,0,1,0,0
188.0,42,30,65,0,0,1,0,0
188.0,44,31,66,0,0,1,0,0
188.0,48,31,66,0,0,1,0,0
188.0,45,30,66,0,0,1,0,0
188.0,43,30,65,0,0,1,0,0
188.0,45,30,68,0,0,1,0,0
188.0,45,31,64,0,0,1,0,0
188.0,44,31,64,0,0,1,0,0
188.0,43,29,65,0,0,1,0,0
188.0,42,29,65,0,0,1,0,0
188.0,41,31,66,0,0,1,0,0
188.0,38,31,66,0,0,1,0,0
188.0,40,30,67,0,0,1,0,0
188.0,42,30,68,0,0,1,0,0
188.0,42,31,68,0,0,1,0,0
