Identifier,value1,value2,value3,g,l,s,m,e
0.9,0.03027713343914052,0.0043950677572945915,0.004028812110853376,1,0,0,0,0
0.9,0.029910877792699304,0.004639238188255402,0.004150897326333781,1,0,0,0,0
0.9,0.030643389085581736,0.004639238188255402,0.00390672689537297,1,0,0,0,0
0.9,0.031009644732022952,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.03125381516298376,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.03125381516298376,0.004883408619216213,0.004028812110853376,1,0,0,0,0
0.9,0.03125381516298376,0.004639238188255402,0.004028812110853376,1,0,0,0,0
0.9,0.03125381516298376,0.004517152972774997,0.004150897326333781,1,0,0,0,0
0.9,0.031009644732022952,0.004761323403735807,0.004272982541814186,1,0,0,0,0
0.9,0.030887559516542547,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.031009644732022952,0.004761323403735807,0.00390672689537297,1,0,0,0,0
0.9,0.03076547430106214,0.0043950677572945915,0.004028812110853376,1,0,0,0,0
0.9,0.030643389085581736,0.0043950677572945915,0.004272982541814186,1,0,0,0,0
0.9,0.03052130387010133,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.03052130387010133,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.029666707361738494,0.004272982541814186,0.004028812110853376,1,0,0,0,0
0.9,0.03027713343914052,0.004639238188255402,0.00390672689537297,1,0,0,0,0
0.9,0.03003296300817971,0.0043950677572945915,0.00390672689537297,1,0,0,0,0
0.9,0.03003296300817971,0.004517152972774997,0.004028812110853376,1,0,0,0,0
0.9,0.03027713343914052,0.004150897326333781,0.003784641679892565,1,0,0,0,0
0.9,0.03027713343914052,0.0043950677572945915,0.004028812110853376,1,0,0,0,0
0.9,0.03052130387010133,0.004639238188255402,0.00390672689537297,1,0,0,0,0
0.9,0.029910877792699304,0.0043950677572945915,0.00390672689537297,1,0,0,0,0
0.9,0.03052130387010133,0.0043950677572945915,0.004150897326333781,1,0,0,0,0
0.9,0.030643389085581736,0.004517152972774997,0.004150897326333781,1,0,0,0,0
0.9,0.030643389085581736,0.004517152972774997,0.004028812110853376,1,0,0,0,0
0.9,0.03027713343914052,0.004517152972774997,0.003784641679892565,1,0,0,0,0
0.9,0.030399218654620926,0.004517152972774997,0.0036625564644121597,1,0,0,0,0
0.9,0.03027713343914052,0.004883408619216213,0.004150897326333781,1,0,0,0,0
0.9,0.030643389085581736,0.004761323403735807,0.00390672689537297,1,0,0,0,0
0.9,0.03052130387010133,0.005005493834696618,0.003784641679892565,1,0,0,0,0
0.9,0.030887559516542547,0.004883408619216213,0.00390672689537297,1,0,0,0,0
0.9,0.03052130387010133,0.005005493834696618,0.00390672689537297,1,0,0,0,0
0.9,0.030643389085581736,0.005005493834696618,0.004028812110853376,1,0,0,0,0
0.9,0.030643389085581736,0.005127579050177023,0.0035404712489317544,1,0,0,0,0
0.9,0.03137590037846417,0.005249664265657429,0.003784641679892565,1,0,0,0,0
0.9,0.03137590037846417,0.0056159199120986445,0.00390672689537297,1,0,0,0,0
0.9,0.0321084116713466,0.005371749481137834,0.004272982541814186,1,0,0,0,0
0.9,0.032474667317787816,0.005371749481137834,0.004150897326333781,1,0,0,0,0
0.9,0.03235258210230741,0.005493834696618239,0.003784641679892565,1,0,0,0,0
0.9,0.03235258210230741,0.005005493834696618,0.003784641679892565,1,0,0,0,0
0.9,0.03235258210230741,0.005249664265657429,0.004028812110853376,1,0,0,0,0
0.9,0.03259675253326822,0.004883408619216213,0.004028812110853376,1,0,0,0,0
0.9,0.032230496886827005,0.004761323403735807,0.00390672689537297,1,0,0,0,0
0.9,0.0321084116713466,0.005005493834696618,0.00390672689537297,1,0,0,0,0
0.9,0.032230496886827005,0.004883408619216213,0.00390672689537297,1,0,0,0,0
0.9,0.03186424124038579,0.004883408619216213,0.004028812110853376,1,0,0,0,0
0.9,0.0321084116713466,0.004883408619216213,0.004028812110853376,1,0,0,0,0
0.9,0.032718837748748626,0.004761323403735807,0.00390672689537297,1,0,0,0,0
0.9,0.0321084116713466,0.005005493834696618,0.003784641679892565,1,0,0,0,0
0.9,0.032230496886827005,0.005005493834696618,0.00390672689537297,1,0,0,0,0
0.9,0.03259675253326822,0.004639238188255402,0.00390672689537297,1,0,0,0,0
0.9,1.0,0.017824441460139177,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.003784641679892565,0,1,0,0,0
0.9,1.0,0.017824441460139177,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003296300817970944,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.004028812110853376,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017946526675619582,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017336100598217555,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0031742156024905386,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.004028812110853376,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.017336100598217555,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01721401538273715,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017336100598217555,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.00390672689537297,0,1,0,0,0
